,Date,Precip (mm),Min Temp (C),Max Temp (C),Avg Temp (C)
1318,1983-08-11T00:00:00Z,0.0,17.650000000000034,31.950000000000045,24.80000000000004
1319,1983-08-12T00:00:00Z,0.0,16.55000000000001,32.950000000000045,24.75000000000003
1320,1983-08-13T00:00:00Z,0.0,19.650000000000034,34.25,26.950000000000017
1321,1983-08-14T00:00:00Z,3.9000000000000004,21.55000000000001,36.150000000000034,28.850000000000023
1322,1983-08-15T00:00:00Z,3.8000000000000003,21.25,34.55000000000001,27.900000000000006
1323,1983-08-16T00:00:00Z,1.9000000000000001,20.950000000000045,33.950000000000045,27.450000000000045
1324,1983-08-17T00:00:00Z,0.4,18.25,33.150000000000034,25.700000000000017
1325,1983-08-18T00:00:00Z,0.0,15.450000000000045,29.850000000000023,22.650000000000034
1326,1983-08-19T00:00:00Z,0.0,15.050000000000011,28.25,21.650000000000006
1327,1983-08-20T00:00:00Z,0.0,14.350000000000023,31.150000000000034,22.75000000000003
1328,1983-08-21T00:00:00Z,0.0,14.850000000000023,30.950000000000045,22.900000000000034
1329,1983-08-22T00:00:00Z,0.0,14.450000000000045,31.05000000000001,22.75000000000003
1330,1983-08-23T00:00:00Z,0.0,14.75,31.75,23.25
1331,1983-08-24T00:00:00Z,0.0,15.650000000000034,32.55000000000001,24.100000000000023
1332,1983-08-25T00:00:00Z,0.0,15.75,32.450000000000045,24.100000000000023
1333,1983-08-26T00:00:00Z,0.0,16.650000000000034,32.950000000000045,24.80000000000004
1334,1983-08-27T00:00:00Z,0.0,18.650000000000034,34.25,26.450000000000017
1335,1983-08-28T00:00:00Z,0.0,19.350000000000023,33.950000000000045,26.650000000000034
1336,1983-08-29T00:00:00Z,0.4,18.150000000000034,32.25,25.200000000000017
1337,1983-08-30T00:00:00Z,0.0,17.450000000000045,32.85000000000002,25.150000000000034
1338,1983-08-31T00:00:00Z,0.0,18.350000000000023,34.35000000000002,26.350000000000023
1339,1983-09-01T00:00:00Z,0.0,19.350000000000023,35.05000000000001,27.200000000000017
1340,1983-09-02T00:00:00Z,0.0,18.450000000000045,34.55000000000001,26.50000000000003
1341,1983-09-03T00:00:00Z,0.0,17.450000000000045,33.85000000000002,25.650000000000034
1342,1983-09-04T00:00:00Z,0.0,16.55000000000001,32.150000000000034,24.350000000000023
1343,1983-09-05T00:00:00Z,0.0,14.950000000000045,32.05000000000001,23.50000000000003
1344,1983-09-06T00:00:00Z,0.0,15.650000000000034,32.75,24.200000000000017
1345,1983-09-07T00:00:00Z,0.0,16.25,32.85000000000002,24.55000000000001
1346,1983-09-08T00:00:00Z,0.0,14.950000000000045,30.75,22.850000000000023
1347,1983-09-09T00:00:00Z,0.0,15.150000000000034,32.150000000000034,23.650000000000034
1348,1983-09-10T00:00:00Z,0.0,16.450000000000045,30.850000000000023,23.650000000000034
